,0,1,2
5840,If Looks Could Kill ,"['Action', 'Comedy']",(1991)
5841,Greedy ,['Comedy'],(1994)
5842,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) ","['Animation', 'Comedy', 'Drama', 'Fantasy']",(1994)
5843,Knockin' on Heaven's Door ,"['Action', 'Comedy', 'Crime', 'Drama']",(1997)
5844,We're No Angels ,"['Comedy', 'Crime', 'Drama']",(1955)
5845,"Touch of Zen, A (Xia nu) ","['Action', 'Adventure']",(1971)
5846,Walker ,"['Adventure', 'Drama', 'War', 'Western']",(1987)
5847,Memories (Memorîzu) ,"['Animation', 'Fantasy', 'Sci-Fi', 'Thriller']",(1995)
5848,"Wild Parrots of Telegraph Hill, The ",['Documentary'],(2003)
5849,"Ballad of Jack and Rose, The ",['Drama'],(2005)
5850,Sin City ,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']",(2005)
5851,Beauty Shop ,['Comedy'],(2005)
5852,Sahara ,"['Action', 'Adventure', 'Comedy']",(2005)
5853,Fever Pitch ,"['Comedy', 'Romance']",(2005)
5854,Eros ,['Drama'],(2004)
5855,Not on the Lips (Pas sur la bouche) ,"['Comedy', 'Musical', 'Romance']",(2003)
5856,Electra Glide in Blue ,"['Action', 'Crime']",(1973)
5857,"Special Day, A (Giornata particolare, Una) ","['Drama', 'War']",(1977)
5858,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') ","['Animation', 'Drama']",(1987)
5859,Tanguy ,['Comedy'],(2001)
5860,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) ,['Comedy'],(2003)
5861,"Little Girl Who Lives Down the Lane, The ","['Drama', 'Mystery', 'Thriller']",(1976)
5862,Ringu 0: Bâsudei ,"['Drama', 'Horror', 'Thriller']",(2000)
5863,Brothers (Brødre) ,['Drama'],(2004)
5864,Maidens in Uniform (Mädchen in Uniform) ,"['Drama', 'Romance']",(1931)
5865,With Six You Get Eggroll ,"['Comedy', 'Romance']",(1968)
5866,Holiday (Jour de fête) ,['Comedy'],(1949)
5867,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) ,"['Drama', 'War']",(1962)
5868,"Trip to the Moon, A (Voyage dans la lune, Le) ","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",(1902)
5869,"Ascent, The (Voskhozhdeniye) ","['Drama', 'War']",(1977)
5870,Carrie ,"['Drama', 'Horror', 'Thriller']",(2002)
5871,Boccaccio '70 ,"['Comedy', 'Fantasy', 'Romance']",(1962)
5872,"Hitchhiker's Guide to the Galaxy, The ","['Adventure', 'Comedy', 'Sci-Fi']",(2005)
5873,"Amityville Horror, The ","['Horror', 'Thriller']",(2005)
5874,Mutant Aliens ,"['Animation', 'Comedy', 'Sci-Fi']",(2001)
5875,Before the Fall (NaPolA - Elite für den Führer) ,"['Drama', 'War']",(2004)
5876,"Frisco Kid, The ","['Comedy', 'Western']",(1979)
5877,State Property 2 ,"['Action', 'Crime', 'Drama']",(2005)
5878,Palindromes ,"['Adventure', 'Comedy', 'Drama']",(2004)
5879,"Lot Like Love, A ","['Comedy', 'Drama', 'Romance']",(2005)
5880,King's Ransom ,"['Comedy', 'Crime']",(2005)
5881,Enron: The Smartest Guys in the Room ,['Documentary'],(2005)
5882,xXx: State of the Union ,"['Action', 'Crime', 'Thriller']",(2005)
5883,Kingdom of Heaven ,"['Action', 'Drama', 'Romance', 'War']",(2005)
5884,House of Wax ,"['Horror', 'Thriller']",(2005)
5885,Crash ,"['Crime', 'Drama']",(2004)
5886,Mysterious Skin ,"['Drama', 'Mystery']",(2004)
5887,Mischief ,"['Comedy', 'Romance']",(1985)
5888,Between Your Legs (Entre las piernas) ,"['Drama', 'Mystery', 'Romance', 'Thriller']",(1999)
5889,San Francisco ,"['Drama', 'Musical', 'Romance']",(1936)
5890,Vampire Hunter D ,"['Animation', 'Fantasy', 'Horror']",(1985)
5891,"Common Thread, A (a.k.a. Sequins) (Brodeuses) ","['Drama', 'Romance']",(2004)
5892,"Cocoanuts, The ","['Comedy', 'Musical']",(1929)
5893,Dear Wendy ,['Drama'],(2005)
5894,Los Angeles Plays Itself ,['Documentary'],(2003)
5895,Unleashed (Danny the Dog) ,"['Action', 'Crime', 'Drama', 'Thriller']",(2005)
5896,Star Wars: Episode III - Revenge of the Sith ,"['Action', 'Adventure', 'Sci-Fi']",(2005)
5897,Kicking & Screaming ,['Comedy'],(2005)
5898,Monster-in-Law ,"['Comedy', 'Romance']",(2005)
5899,"Snow Walker, The ","['Adventure', 'Drama']",(2003)
5900,Divorce - Italian Style (Divorzio all'italiana) ,['Comedy'],(1961)
5901,Madagascar ,"['Adventure', 'Animation', 'Children', 'Comedy']",(2005)
5902,Airborne ,"['Adventure', 'Comedy']",(1993)
5903,Mad Hot Ballroom ,"['Children', 'Documentary']",(2005)
5904,Dominion: Prequel to the Exorcist ,"['Horror', 'Thriller']",(2005)
5905,"Longest Yard, The ","['Comedy', 'Drama']",(2005)
5906,Saving Face ,"['Comedy', 'Drama', 'Romance']",(2004)
5907,Cinderella Man ,"['Drama', 'Romance']",(2005)
5908,"Sisterhood of the Traveling Pants, The ","['Adventure', 'Comedy', 'Drama']",(2005)
5909,Lords of Dogtown ,"['Action', 'Comedy', 'Drama']",(2005)
5910,Rock School ,['Documentary'],(2005)
5911,Mr. & Mrs. Smith ,"['Action', 'Adventure', 'Comedy', 'Romance']",(2005)
5912,"Adventures of Sharkboy and Lavagirl 3-D, The ","['Action', 'Adventure', 'Children', 'Fantasy']",(2005)
5913,High Tension (Haute tension) (Switchblade Romance) ,"['Horror', 'Thriller']",(2003)
5914,It's All Gone Pete Tong ,"['Comedy', 'Drama', 'Musical']",(2004)
5915,Eddie Izzard: Dress to Kill ,['Comedy'],(1999)
5916,Quo Vadis ,"['Drama', 'Romance']",(1951)
5917,Batman Begins ,"['Action', 'Crime', 'IMAX']",(2005)
5918,Godzilla: Final Wars (Gojira: Fainaru uôzu) ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",(2004)
5919,"Perfect Man, The ","['Comedy', 'Drama', 'Romance']",(2005)
5920,Saint Ralph ,"['Comedy', 'Drama']",(2004)
5921,Herbie: Fully Loaded ,"['Adventure', 'Comedy', 'Romance']",(2005)
5922,Land of the Dead ,"['Action', 'Horror', 'Thriller']",(2005)
5923,Bewitched ,"['Comedy', 'Fantasy', 'Romance']",(2005)
5924,Rize ,['Documentary'],(2005)
5925,Me and You and Everyone We Know ,"['Comedy', 'Drama']",(2005)
5926,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) ","['Comedy', 'Crime', 'Thriller']",(2004)
5927,3 Extremes (Three... Extremes) (Saam gaang yi) ,['Horror'],(2004)
5928,"Edukators, The (Die Fetten Jahre sind vorbei) ","['Comedy', 'Crime', 'Drama', 'Romance']",(2004)
5929,Cop and ½ ,['Comedy'],(1993)
5930,At the Circus ,"['Comedy', 'Musical']",(1939)
5931,War of the Worlds ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",(2005)
5932,"March of the Penguins (Marche de l'empereur, La) ",['Documentary'],(2005)
5933,Rebound ,['Comedy'],(2005)
5934,Dark Water ,"['Drama', 'Horror', 'Thriller']",(2005)
5935,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) ",['Drama'],(2005)
5936,Fantastic Four ,"['Action', 'Adventure', 'Sci-Fi']",(2005)
5937,Murderball ,['Documentary'],(2005)
5938,Wedding Crashers ,"['Comedy', 'Romance']",(2005)
5939,Happy Endings ,"['Comedy', 'Drama']",(2005)
5940,Hustle & Flow ,"['Crime', 'Drama']",(2005)
5941,Hardware ,"['Action', 'Horror', 'Sci-Fi']",(1990)
5942,"Calcium Kid, The ",['Comedy'],(2004)
5943,"Island, The ","['Action', 'Sci-Fi', 'Thriller']",(2005)
5944,Bad News Bears ,"['Children', 'Comedy']",(2005)
5945,"Devil's Rejects, The ","['Action', 'Crime', 'Horror']",(2005)
5946,Last Days ,['Drama'],(2005)
5947,November ,"['Drama', 'Mystery']",(2004)
5948,Sky High ,"['Action', 'Adventure', 'Children', 'Comedy']",(2005)
5949,Stealth ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",(2005)
5950,Must Love Dogs ,"['Comedy', 'Romance']",(2005)
5951,"Aristocrats, The ","['Comedy', 'Documentary']",(2005)
5952,Georgy Girl ,['Comedy'],(1966)
5953,"Order, The ","['Action', 'Adventure', 'Drama', 'Thriller']",(2001)
5954,Serenity ,"['Action', 'Adventure', 'Sci-Fi']",(2005)
5955,Broken Flowers ,"['Comedy', 'Drama']",(2005)
5956,Miracles - Mr. Canton and Lady Rose ,"['Action', 'Comedy', 'Crime', 'Drama']",(1989)
5957,"Browning Version, The ",['Drama'],(1951)
5958,"Dukes of Hazzard, The ","['Action', 'Adventure', 'Comedy']",(2005)
5959,The Chumscrubber ,"['Comedy', 'Drama']",(2005)
5960,Junebug ,"['Comedy', 'Drama']",(2005)
5961,Deuce Bigalow: European Gigolo ,['Comedy'],(2005)
5962,"Skeleton Key, The ","['Drama', 'Horror', 'Mystery', 'Thriller']",(2005)
5963,Four Brothers ,"['Action', 'Crime', 'Drama']",(2005)
5964,The Great Raid ,"['Action', 'Drama', 'War']",(2005)
5965,Pretty Persuasion ,"['Comedy', 'Drama']",(2005)
5966,Grizzly Man ,['Documentary'],(2005)
5967,Private Resort ,['Comedy'],(1985)
5968,Pusher II: With Blood on My Hands ,"['Action', 'Crime', 'Drama', 'Thriller']",(2004)
5969,Duma ,"['Adventure', 'Drama']",(2005)
5970,Animal Farm ,"['Animation', 'Drama']",(1954)
5971,"Teahouse of the August Moon, The ",['Comedy'],(1956)
5972,"40-Year-Old Virgin, The ","['Comedy', 'Romance']",(2005)
5973,Red Eye ,"['Horror', 'Thriller']",(2005)
5974,Hidden (a.k.a. Cache) (Caché) ,"['Drama', 'Mystery', 'Thriller']",(2005)
5975,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) ,"['Adventure', 'Children', 'Comedy', 'Fantasy']",(1999)
5976,Kin-Dza-Dza! ,"['Comedy', 'Drama', 'Sci-Fi']",(1986)
5977,Valiant ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'War']",(2005)
5978,"Brothers Grimm, The ","['Comedy', 'Fantasy', 'Horror', 'Thriller']",(2005)
5979,"Baxter, The ","['Comedy', 'Drama', 'Romance']",(2005)
5980,"Cave, The ","['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",(2005)
5981,"Constant Gardener, The ","['Drama', 'Thriller']",(2005)
5982,Transporter 2 ,"['Action', 'Crime', 'Thriller']",(2005)
5983,Just Like Heaven ,"['Comedy', 'Fantasy', 'Romance']",(2005)
5984,Proof ,['Drama'],(2005)
5985,Lord of War ,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",(2005)
5986,Cry_Wolf (a.k.a. Cry Wolf) ,"['Drama', 'Horror', 'Mystery', 'Thriller']",(2005)
5987,Everything Is Illuminated ,"['Comedy', 'Drama']",(2005)
5988,Thumbsucker ,"['Comedy', 'Drama']",(2005)
5989,Family Guy Presents Stewie Griffin: The Untold Story ,"['Adventure', 'Animation', 'Comedy']",(2005)
5990,Police Story 2 (Ging chaat goo si juk jaap) ,"['Action', 'Comedy', 'Crime', 'Thriller']",(1988)
5991,New Police Story (Xin jing cha gu shi) ,"['Action', 'Crime', 'Drama']",(2004)
5992,Go West ,"['Comedy', 'Musical', 'Western']",(1940)
5993,Why We Fight ,['Documentary'],(2005)
5994,Doom ,"['Action', 'Horror', 'Sci-Fi']",(2005)
5995,Domino ,"['Crime', 'Drama', 'Thriller']",(2005)
5996,Waiting... ,['Comedy'],(2005)
5997,Aeon Flux ,"['Action', 'Sci-Fi']",(2005)
5998,Frankenstein 90 ,"['Comedy', 'Horror', 'Romance']",(1984)
5999,"Unfinished Life, An ",['Drama'],(2005)
6000,"Man, The ","['Action', 'Comedy', 'Crime']",(2005)
6001,Survive Style 5+ ,"['Fantasy', 'Mystery', 'Romance', 'Thriller']",(2004)
6002,Woyzeck ,['Drama'],(1979)
6003,"Exorcism of Emily Rose, The ","['Crime', 'Drama', 'Horror', 'Thriller']",(2005)
6004,Flightplan ,"['Action', 'Drama', 'Thriller']",(2005)
6005,Corpse Bride ,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",(2005)
6006,Green Street Hooligans (a.k.a. Hooligans) ,"['Crime', 'Drama']",(2005)
6007,"History of Violence, A ","['Action', 'Crime', 'Drama', 'Thriller']",(2005)
6008,Oliver Twist ,['Drama'],(2005)
6009,"Greatest Game Ever Played, The ",['Drama'],(2005)
6010,Capote ,"['Crime', 'Drama']",(2005)
6011,Final Fantasy VII: Advent Children ,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",(2004)
6012,Roll Bounce ,"['Comedy', 'Drama', 'Romance']",(2005)
6013,Into the Blue ,"['Action', 'Adventure', 'Crime', 'Thriller']",(2005)
6014,MirrorMask ,"['Adventure', 'Children', 'Drama', 'Fantasy']",(2005)
6015,Wallace & Gromit in The Curse of the Were-Rabbit ,"['Adventure', 'Animation', 'Children', 'Comedy']",(2005)
6016,Kiss Kiss Bang Bang ,"['Comedy', 'Crime', 'Mystery', 'Thriller']",(2005)
6017,"Bittersweet Life, A (Dalkomhan insaeng) ","['Action', 'Crime', 'Drama']",(2005)
6018,"Short Film About Love, A (Krótki film o milosci) ","['Drama', 'Romance']",(1988)
6019,"All This, and Heaven Too ","['Drama', 'Romance']",(1940)
6020,Darwin's Nightmare ,['Documentary'],(2004)
6021,Beowulf & Grendel ,"['Action', 'Adventure', 'Drama', 'Fantasy']",(2005)
6022,No Direction Home: Bob Dylan ,['Documentary'],(2005)
6023,Goal! The Dream Begins (Goal!) ,['Drama'],(2005)
6024,"Wraith, The ","['Action', 'Horror', 'Sci-Fi', 'Thriller']",(1986)
6025,In Her Shoes ,"['Comedy', 'Drama']",(2005)
6026,"Squid and the Whale, The ","['Comedy', 'Drama']",(2005)
6027,Two for the Money ,['Drama'],(2005)
6028,Brokeback Mountain ,"['Drama', 'Romance']",(2005)
6029,Elizabethtown ,"['Comedy', 'Drama', 'Romance']",(2005)
6030,North Country ,['Drama'],(2005)
6031,"Good Night, and Good Luck. ","['Crime', 'Drama']",(2005)
6032,Dreamer: Inspired by a True Story ,"['Children', 'Drama']",(2005)
6033,"Proposition, The ","['Crime', 'Drama', 'Western']",(2005)
6034,"Fog, The ","['Action', 'Horror', 'Mystery', 'Thriller']",(2005)
6035,Shopgirl ,"['Comedy', 'Drama', 'Romance']",(2005)
6036,Stay ,['Thriller'],(2005)
6037,"Legend of Zorro, The ","['Action', 'Adventure', 'Drama', 'Western']",(2005)
6038,"Weather Man, The ","['Comedy', 'Drama']",(2005)
6039,Saw II ,"['Horror', 'Thriller']",(2005)
6040,Prime ,"['Comedy', 'Drama', 'Romance']",(2005)
6041,Don't Move (Non ti muovere) ,['Drama'],(2004)
6042,American Pie Presents: Band Camp (American Pie 4: Band Camp) ,['Comedy'],(2005)
6043,"Great Yokai War, The (Yôkai daisensô) ","['Adventure', 'Comedy', 'Fantasy', 'Horror']",(2005)
6044,Manderlay ,['Drama'],(2005)
6045,Revolver ,"['Crime', 'Drama', 'Thriller']",(2005)
6046,Jarhead ,"['Action', 'Drama', 'War']",(2005)
6047,Chicken Little ,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",(2005)
6048,Dead Man's Shoes ,"['Crime', 'Thriller']",(2004)
6049,Joyeux Noël (Merry Christmas) ,"['Drama', 'War']",(2005)
6050,Night of the Lepus ,"['Horror', 'Sci-Fi', 'Thriller']",(1972)
6051,"Match Factory Girl, The (Tulitikkutehtaan tyttö) ","['Comedy', 'Drama']",(1990)
6052,Sword of the Beast (Kedamono no ken) ,"['Action', 'Drama']",(1965)
6053,Just Friends ,"['Comedy', 'Romance']",(2005)
6054,Syriana ,"['Drama', 'Thriller']",(2005)
6055,One-Way Ticket to Mombasa (Menolippu Mombasaan) ,"['Comedy', 'Drama']",(2002)
6056,Derailed ,"['Drama', 'Thriller']",(2005)
6057,Creep ,"['Horror', 'Thriller']",(2004)
6058,Pride & Prejudice ,"['Drama', 'Romance']",(2005)
6059,Bab,['Sci-Fi'],ylon 5
6060,Wolf Creek ,"['Crime', 'Horror', 'Thriller']",(2005)
6061,"Descent, The ","['Adventure', 'Drama', 'Horror', 'Thriller']",(2005)
6062,Harry Potter and the Goblet of Fire ,"['Adventure', 'Fantasy', 'Thriller', 'IMAX']",(2005)
6063,Walk the Line ,"['Drama', 'Musical', 'Romance']",(2005)
6064,Rent ,"['Drama', 'Musical', 'Romance']",(2005)
6065,Zathura ,"['Action', 'Adventure', 'Children', 'Fantasy']",(2005)
6066,C.R.A.Z.Y. ,['Drama'],(2005)
6067,Sarah Silverman: Jesus Is Magic ,"['Comedy', 'Musical']",(2005)
6068,Breakfast on Pluto ,"['Comedy', 'Drama']",(2005)
6069,"Ice Harvest, The ","['Action', 'Comedy', 'Crime', 'Thriller']",(2005)
6070,"Yours, Mine and Ours ","['Comedy', 'Romance']",(2005)
6071,"Libertine, The ",['Drama'],(2004)
6072,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') ","['Crime', 'Horror', 'Mystery', 'Thriller']",(1970)
6073,Match Point ,"['Crime', 'Drama', 'Romance']",(2005)
6074,Paradise Now ,"['Crime', 'Drama', 'Thriller', 'War']",(2005)
6075,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The ","['Adventure', 'Children', 'Fantasy']",(2005)
6076,King Kong ,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",(2005)
6077,Memoirs of a Geisha ,"['Drama', 'Romance']",(2005)
6078,"Family Stone, The ","['Comedy', 'Drama', 'Romance']",(2005)
6079,Havoc ,"['Crime', 'Drama', 'Romance']",(2005)
6080,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) ,"['Action', 'Drama']",(1967)
6081,"Room for Romeo Brass, A ","['Comedy', 'Drama']",(1999)
6082,"Matador, The ","['Comedy', 'Drama', 'Thriller']",(2005)
6083,Wal-Mart: The High Cost of Low Price ,['Documentary'],(2005)
6084,Mozart and the Whale ,"['Comedy', 'Drama', 'Romance']",(2005)
6085,Don't Look Now: We're Being Shot At (La grande vadrouille) ,"['Comedy', 'War']",(1966)
6086,"Three Burials of Melquiades Estrada, The ","['Adventure', 'Crime', 'Drama']",(2006)
6087,Munich ,"['Action', 'Crime', 'Drama', 'Thriller']",(2005)
6088,"Producers, The ","['Comedy', 'Musical']",(2005)
6089,Transamerica ,"['Adventure', 'Comedy', 'Drama']",(2005)
6090,Rumor Has It... ,"['Comedy', 'Drama', 'Romance']",(2005)
6091,Cheaper by the Dozen 2 ,"['Adventure', 'Comedy']",(2005)
6092,Fun with Dick and Jane ,"['Comedy', 'Crime']",(2005)
6093,"Ringer, The ",['Comedy'],(2005)
6094,Casanova ,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",(2005)
6095,Mrs. Henderson Presents ,"['Comedy', 'Drama']",(2005)
6096,"Ear, The (Ucho) ","['Drama', 'Thriller']",(1970)
6097,Luxo Jr. ,"['Animation', 'Children']",(1986)
6098,"Dentist, The ","['Horror', 'Thriller']",(1996)
6099,"New World, The ","['Adventure', 'Drama', 'Romance']",(2005)
6100,Voices of a Distant Star (Hoshi no koe) ,"['Animation', 'Drama', 'Romance', 'Sci-Fi']",(2003)
6101,7 Faces of Dr. Lao ,"['Fantasy', 'Mystery', 'Western']",(1964)
6102,Samurai Assassin (Samurai) ,"['Action', 'Adventure', 'Drama']",(1965)
6103,"Boys of Baraka, The ",['Documentary'],(2005)
6104,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) ,"['Crime', 'Drama', 'Mystery', 'Thriller']",(2005)
6105,Grand Theft Parsons ,"['Comedy', 'Drama']",(2003)
6106,District 13 (Banlieue 13) ,"['Action', 'Crime', 'Sci-Fi']",(2004)
6107,Hostel ,['Horror'],(2005)
6108,Grandma's Boy ,['Comedy'],(2006)
6109,Tristan & Isolde ,"['Drama', 'Romance']",(2006)
6110,Glory Road ,['Drama'],(2006)
6111,Last Holiday ,['Comedy'],(2006)
6112,Hoodwinked! ,"['Animation', 'Children', 'Comedy']",(2005)
6113,Underworld: Evolution ,"['Action', 'Fantasy', 'Horror']",(2006)
6114,Looking for Comedy in the Muslim World ,['Comedy'],(2005)
6115,Casper Meets Wendy ,"['Adventure', 'Children', 'Comedy', 'Fantasy']",(1998)
6116,Revolution ,"['Adventure', 'Drama', 'War']",(1985)
6117,Project A ('A' gai waak) ,"['Action', 'Comedy']",(1983)
6118,"Bird People in China, The (Chûgoku no chôjin) ","['Adventure', 'Comedy', 'Drama', 'Fantasy']",(1998)
6119,Water ,"['Drama', 'Romance']",(2005)
6120,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) ,"['Drama', 'War']",(2005)
6121,"World's Fastest Indian, The ",['Drama'],(2005)
6122,Bandidas ,"['Action', 'Comedy', 'Crime', 'Western']",(2006)
6123,Tristram Shandy: A Cock and Bull Story ,"['Comedy', 'Drama']",(2005)
6124,Helter Skelter ,"['Action', 'Crime', 'Drama', 'Horror']",(2004)
6125,Annapolis ,['Drama'],(2006)
6126,Big Momma's House 2 ,"['Action', 'Comedy', 'Crime']",(2006)
6127,Nanny McPhee ,"['Children', 'Comedy', 'Fantasy']",(2005)
6128,"Tuskegee Airmen, The ","['Drama', 'War']",(1995)
6129,Final Destination 3 ,"['Horror', 'Mystery', 'Thriller']",(2006)
6130,Something New ,"['Comedy', 'Drama', 'Romance']",(2006)
6131,Block Party (a.k.a. Dave Chappelle's Block Party) ,"['Comedy', 'Documentary']",(2005)
6132,Imagine Me & You ,"['Comedy', 'Drama', 'Romance']",(2005)
6133,"Pink Panther, The ","['Adventure', 'Comedy', 'Crime']",(2006)
6134,Curious George ,"['Adventure', 'Animation', 'Children', 'Comedy']",(2006)
6135,Firewall ,"['Crime', 'Drama', 'Thriller']",(2006)
6136,When a Stranger Calls ,"['Horror', 'Thriller']",(2006)
6137,London ,['Drama'],(2005)
6138,Freedomland ,"['Crime', 'Drama']",(2006)
6139,Winter Passing ,['Drama'],(2005)
6140,Eight Below ,"['Action', 'Adventure', 'Drama', 'Romance']",(2006)
6141,Date Movie ,"['Comedy', 'Romance']",(2006)
6142,Running Scared ,"['Action', 'Crime', 'Thriller']",(2006)
6143,Ultraviolet ,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller']",(2006)
6144,Just My Luck ,"['Comedy', 'Romance']",(2006)
6145,Pulse ,"['Action', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",(2006)
6146,16 Blocks ,"['Crime', 'Thriller']",(2006)
6147,Failure to Launch ,"['Comedy', 'Romance']",(2006)
6148,Ultimate Avengers ,"['Action', 'Animation', 'Children', 'Sci-Fi']",(2006)
6149,Ice Age 2: The Meltdown ,"['Adventure', 'Animation', 'Children', 'Comedy']",(2006)
6150,Ask the Dust ,"['Drama', 'Romance']",(2006)
6151,V for Vendetta ,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",(2006)
6152,She's the Man ,"['Comedy', 'Romance']",(2006)
6153,Thank You for Smoking ,"['Comedy', 'Drama']",(2006)
6154,Find Me Guilty ,"['Comedy', 'Crime', 'Drama']",(2006)
6155,Inside Man ,"['Crime', 'Drama', 'Thriller']",(2006)
6156,Tsotsi ,"['Crime', 'Drama']",(2005)
6157,Aquamarine ,"['Children', 'Comedy', 'Fantasy']",(2006)
6158,Leprechaun 2 ,"['Comedy', 'Fantasy', 'Horror']",(1994)
6159,Leprechaun 3 ,"['Comedy', 'Fantasy', 'Horror']",(1995)
6160,Leprechaun 4: In Space ,"['Comedy', 'Fantasy', 'Horror', 'Sci-Fi']",(1997)
6161,Lights in the Dusk (Laitakaupungin valot) ,"['Crime', 'Drama']",(2006)
6162,"Hills Have Eyes, The ","['Drama', 'Horror', 'Thriller']",(2006)
6163,"Shaggy Dog, The ","['Adventure', 'Children', 'Comedy', 'Fantasy']",(2006)
6164,Unknown White Male ,['Documentary'],(2005)
6165,"Lives of Others, The (Das leben der Anderen) ","['Drama', 'Romance', 'Thriller']",(2006)
6166,Youth of the Beast (Yaju no seishun) ,"['Action', 'Crime', 'Mystery']",(1963)
6167,Take the Lead ,['Drama'],(2006)
6168,"Devil and Daniel Johnston, The ",['Documentary'],(2005)
6169,Mouchette ,['Drama'],(1967)
6170,Lucky Number Slevin ,"['Crime', 'Drama', 'Mystery']",(2006)
6171,Volver ,"['Comedy', 'Drama']",(2006)
6172,Akeelah and the Bee ,['Drama'],(2006)
6173,Brainstorm ,['Drama'],(2001)
6174,Stay Alive ,"['Horror', 'Sci-Fi', 'Thriller']",(2006)
6175,Basic Instinct 2 ,"['Crime', 'Drama', 'Mystery', 'Thriller']",(2006)
